"transaction hash","total hash gas used","relative gas used",gas
0x70960afbebb28a650d1df06de765eeece0907e07cd2e05f9e37373fcb614c0f4,42,0.016986580601325,247254
0x2c88b22d87273142d26022965340640c4d07aaadd61bf2695ef7800bd3167e50,42,0.0169890541950829,247218
0xff8c9050d5ae2b7ddc58a5d4aa617eec4b296df2fbdc5f3be6bd50bdde020703,42,0.0170661638920606,246101
0x5d128de1389fc040d091ca4c32a838e9b7d5dc2d4623193c2a7f6d91bfbefc9c,42,0.0172889309677685,242930
0x6897eca0d29faad2829eb843ac8157dfc60c8052df98b200b7a33e892d8c646f,42,0.0172889309677685,242930
0x6f9a12bf903b31a20f4bfa91ada222714fdeaeeee8303a8448aceecdc592df4e,42,0.0172923477244094,242882
0xa5dbe8c7e0c342a34f6988293b65416a4ae47d459da9c566b26b7bddce382ef0,42,0.017914573078662,234446
0x22fd7948153eae19e56c92128d1df0472c2d3da7dc74ff30a33b0a79413d0dc3,42,0.0180559735179055,232610
0xb90abd82461e625e9f42d9f9689393c52c384f4405f613c62472edf4c32ce495,42,0.0180606321221243,232550
0x6e56856278642a9d0fdbecdf0f36748ead74cea24326c7d346bff042ab26fb02,42,0.0181487419032845,231421
0x2f15a230f8d9ee5978c7f21f0757e99e59481927dec6231a112131051f0acd08,42,0.0181800867449853,231022
0x787968e77782b15fe4c0b3ff9f27fc4ede86432115b123599b997080933e7685,42,0.0183489444988117,228896
0x1da56ef0076b17637859900ee0f07a23bc38a649a96c7c206ea1268cb62b8723,42,0.0185288123031314,226674
0x156012c5bbb05a2b06d83476f64cc306c32d7e7fbbb694df7db6caa7bb7556e0,816,0.0186866876815569,4366745
0xd79e3daae81e0f946d7882cab70ca75f69ce6670077e2c061f3d55efa487614d,42,0.0188952572904201,222278
0xdcc312c13a474d7df94764b61e04dd5d11875117ac62c033fbbcc06a8003a7e3,42,0.0188962774333456,222266
0x970294eeee5ebc7321be48fadba56049f928c1368f836abfbd7e4a42d53c2b91,42,0.0188972976864308,222254
0x4260936bf40b5ef01c3dfd82eb95540e9dbed4d548cd7fe4229c71b10727b77f,42,0.0188983180496936,222242
0xac88bd9f4f8bbc71ffd9ae57a36574117bc43cef5a2a545d577ddadabdc57f51,42,0.0190270818798757,220738
0x6c00c81ff64dab7acdf7f5c700890efbfb2dba9b5ef8a9e364d4448b312b2cb3,42,0.019380113235233,216717
0x25bd9a0246e9dfcb97f7be63e1b6bde08625dd6daa7ffedb9b5a5ce28a0ffeaf,42,0.0194126293019773,216354
0x2d5003bb204204fb7a588048bae0005c3012fd422933eaaf6c153ba32f9f9507,42,0.0194169371168622,216306
0x2a16187fccc34aed34e27779ccfa80d36f94e2aef1409e838a3b2ca25e2a253f,42,0.0194190917413377,216282
0xadd43999a375d1856004d0159323cc6e1c84f6d26d20de655f71545f30485ca8,42,0.0198152464167429,211958
0xed4ba2b592bf67385cd1a024fd567da74516f498ef4150f7fffacd7fdfa0c93d,42,0.0198163683202325,211946
0xa09678e7a6543f9de41df9fd5413c83709ad2ab51f6f91d97471abfab44f8fa7,42,0.0208281676171584,201650
0x9fe9976f43bb95c9a71a496e21503da9c24f3b89693965691aafed8f4d31fca9,114,0.0208309350348918,547263
0x930fc6c761568746e5a0adce1f9aac4dc002c9da3098eff8b1852e5760eb7938,42,0.0208318866745365,201614
0x575b249c1e98e0c45f3016c6cdc6f0924eae93dc71575e4d7f26c67f7892b978,246,0.0210823109983674,1166855
0xb6ece89a5f1f2abdd519b3b94384cab5713dd64c41f5be7280b795ea4a0831c5,42,0.0214638334406525,195678
0xc82cb07e6fa68e82a706cdf6acfea18e4b84cb07585cb7b6302263a0e3482925,42,0.0219488487306249,191354
0x12ad53e3669097d0563b60dc09f834cf1af29068e5636701cff0aebc0dcfe827,42,0.021950225251121,191342
0xe458a93d8bfc5d1fd857b51c6b0c35fd627f0a4ce4345830be1028e59ddb21d9,42,0.021950225251121,191342
0xe8756976daec8a9e4d4d0e45565508afeca33c645c14b16a7313c762fb3f549c,42,0.0219557330601064,191294
0xff2e5c742a28342185b7730e4e5105af7bb3f9706222bd1ba2ab4e034a02d686,42,0.022023197768316,190708
0x9a165532c42d53b2eeebd490523a71cccdf5d54a4f8f9a9f4eb5fd6afd5028fc,168,0.0225824359727451,743941
0xacfde4e8d855d793c6edf03c92f503a26bdf4ac393069921cae4819280a93094,42,0.0226500566251416,185430
0x150fe457b5d8cf6b6365ac4a07e10e99b985a327ebbe8de087ec61380d6978b7,42,0.0226559212868563,185382
0x04d2b99c6099e89fbd74eed42ca0f5a7ba7d72b25fca193aa2aad3544742e0f0,42,0.0232031379481797,181010
0x64a002b08049c74356ea5d0ae3027d6c09b441a9d4116297d3736649797cd926,42,0.024597364568082,170750
0xd882de36b4953cd2fe97f226e8054c85ed3369e07de24d311f0d15b21c634818,42,0.0248011479388475,169347
0xf0afa49b8c24923ed6e0249675359feb396a6b1750db71b395771225c139f60b,42,0.0248011479388475,169347
0xd5263c49d5c4c09e1effb6d3d41ea46cb17b531a3d00ab10d098f038d7dbb865,36,0.0248843912655787,144669
0x6c5f9bf36ab94e538eed35dc136ade01d6eee7e28915bb13ff569d213f18b95c,42,0.0261816005685148,160418
0xb7b00ce687685ade9c2f91692a4b00fff958251c68bd7ccf5971d99b97aa3cd1,42,0.0261835592184831,160406
0xcd4cfbd4b36fe23d6d9e33f203eae6a28dc024bd1e97cf0b6bb4c8caa5343e5e,42,0.0261835592184831,160406
0x5271344ca2580e6b54f8bfa8581c60da3013fb0eac85889dcdaded4f8ffc8eb2,522,0.0268923009712139,1941076
0x637a0e57b5b52b7e606eebe96a0b5e435264e6d44a7569a047612bae316800e4,42,0.0279839558653039,150086
0xe472e1fee8057bd376c96317b48a03b17f84f284f64c062820cda3f15ad4662a,162,0.0285776783635222,566876
0xb36726e450303f335aa42b2341c256b2440149e97f7a3c6268cb68c6fa0e224a,2220,0.0292201458953987,7597498
0x3a638ed41aedb8a494efaea6992868b7b45980f3068440440fa81d907d1d6350,252,0.0292846866654736,860518
0x804d6b821d19c220b301dca03d1d82a029a12c243f377a705df396b1e6a9fa83,162,0.0305867559346803,529641
0x0d4c041398351348517f8bc437d991eccbc6daf8588fb38e7f5bd3530bea780a,42,0.0308580748969561,136107
0xfd6763c742bdc22c055af936035140c77ebe5db8114dcdb7adfa08da1a55f0ea,162,0.030994581687942,522672
0x71c6d557f861a9c95fbac4bc9de2d91a31921310b1656a2e3ad3b0df99bfaeec,162,0.0310097106334595,522417
0x4b05cee95e0d27b3aea3f6a4a1b2a3808c373984f57ae537905ce615cf76b931,42,0.0310687655343828,135184
0x44237477b8dd531bd5f47faf4d82dd5e0e232cdefa5d6ceccea89c535e8db548,42,0.0324339351630191,129494
0xc0607a1b78a6ccd2a966ae5e3c39d19e9986cfa8860ae03c1f1f84a705cfc219,42,0.0324399474781803,129470
0x2954aa074f73b7e18c5d1f0aa899a7541a94b700712a583a68adf2103b9c114c,36,0.0342902863238908,104986
0x368da8d2bad93f4f191f113e4b0cd06a5683518ca7d62d8e034250ab0d617b6f,36,0.0342902863238908,104986
0x3e3830713dd089cf68d55670731bfd1324dcc778c1472b7d45d9b1e67c800266,36,0.0342902863238908,104986
0x45f6730324da6a94f688b20f1a86c6a3c0cfeff3faef7745aa78b0b17eb6bcd1,36,0.0342902863238908,104986
0x81ce474df7b6c8cb28cd451db89c636189379b33f3e030eea099e36b625e8944,36,0.0342902863238908,104986
0x956804674d3df886d9d71d938267990d8e0d7048dee069b4ef03ecb71b860e10,36,0.0342942061843885,104974
